content,read,time,class_label
美股考试100分掉40分 还有60分 你大A好像涨的很厉害一,157,2021/3/19 10:35,Neutral
别吓唬韭菜了，你出路只有一个就是上涨。,146,2021/3/19 10:35,Positive
真是个技术活,116,2021/3/19 10:35,Neutral
呵呵了，麻麻了，无感了……多少这样的亲们,123,2021/3/19 10:35,Negative
天天都这走势，能不能走出独立向上的行情，别她妈的整,149,2021/3/19 10:35,Neutral
走人，大霄的战疫底告破。,137,2021/3/19 10:36,Negative
今天会击破2685.17点吗？,144,2021/3/19 10:37,Neutral
中国股民太惨了！以为股市可以是可以赚到钱的地方！A,135,2021/3/19 10:37,Negative
看来光吹牛不解决问题啊，拿出点实际的吧！要不然就跟,137,2021/3/19 10:37,Neutral
破2月3日新低，理应反弹，到3350，他们说的，验证！,199,2021/3/19 10:39,Negative
好大一盒M,127,2021/3/19 10:39,Neutral
大盘还要跌2百点了[鼓掌][鼓掌][鼓掌][鼓掌],119,2021/3/19 10:40,Negative
这怎么像似个米老鼠,151,2021/3/19 10:40,Neutral
在不割肉将血本无归！,148,2021/3/19 10:41,Negative
受疫情影响这是要朝着2440去啊,151,2021/3/19 10:41,Negative
冲一下又下来，无持续性，2685不是底，估计奔2500了,173,2021/3/19 10:41,Negative
已经跌破年后最低点2685了，,142,2021/3/19 10:41,Negative
霄哥、霄哥出来走两步。,150,2021/3/19 10:44,Neutral
空头目空一切，横扫千军。,139,2021/3/19 10:44,Negative
2020年大考,159,2021/3/19 10:44,Neutral
一个一个就懂抛，赶紧买进，全一世界疫情发展这样快，,216,2021/3/19 10:45,Positive
今暴仓的多么,156,2021/3/19 10:46,Positive
高开低走，平开低走，低开还低走，这就是砖家说的独立,117,2021/3/19 10:46,Negative
今天进7成仓！让给你200点！跌倒2400满仓！,229,2021/3/19 10:47,Positive
今天被菲律宾拖累了,137,2021/3/19 10:48,Negative
做好最坏打算,225,2021/3/19 10:48,Negative
机够砸盘豪无节操,105,2021/3/19 10:49,Negative
2月3日A股暴跌，所有投资者都被闷杀，之后在救市资金,181,2021/3/19 10:49,Negative
今天深V走起[大笑][大笑],132,2021/3/19 10:49,Positive
空单发财了[大笑],160,2021/3/19 10:49,Negative
昨天一样单边下跌,132,2021/3/19 10:51,Negative
难道要到2500,114,2021/3/19 10:51,Neutral
世界股票涨的时候没有我们的份，世界股票跌的时候，我,114,2021/3/19 10:52,Negative
昨天才说完，今天就破了,120,2021/3/19 10:52,Negative
跌吧跌吧，跌到2300,168,2021/3/19 10:52,Negative
不用看了，愿国家队玩的开心点~,126,2021/3/19 10:52,Neutral
每天50点，每天50点，感觉有无数个一样,198,2021/3/19 10:52,Neutral
真没想到还能见2600多点，丢死人了,129,2021/3/19 10:53,Negative
真的怎么上来，就给我怎么下去啊。哪来的回哪去。窝屮,127,2021/3/19 10:55,Negative
A50和纳斯达克轮番呼应引领指数暴跌,149,2021/3/19 10:55,Negative
看来要奔2440点去了,109,2021/3/19 10:56,Neutral
请救市,123,2021/3/19 10:56,Positive
今天大盘个人预测深V[鼓掌][鼓掌][鼓掌],257,2021/3/19 10:56,Neutral
一口气到2500吧，懒得折腾,133,2021/3/19 10:56,Neutral
今天就是要玩死全部做多力量,251,2021/3/19 10:56,Negative
每天一样的套路,147,2021/3/19 10:56,Negative
2440必破,131,2021/3/19 10:57,Negative
垃圾垃圾垃圾垃圾,139,2021/3/19 10:59,Negative
跌停吧？,145,2021/3/19 11:00,Negative
2440近在咫尺,130,2021/3/19 11:00,Neutral
国内机构一边买空，一边配合卖空，股市怎会不跌？,162,2021/3/19 11:01,Negative
不是不报，时侯未到，A股最后一个开始跌，目前看2000,167,2021/3/19 11:01,Negative
机构做空大赚淫笑声荡荡，韭菜眼巴巴市值缩水叹气声飘,164,2021/3/19 11:01,Negative
2440,138,2021/3/19 11:03,Neutral
可能2600左右了,140,2021/3/19 11:03,Neutral
又是昨天的招数，能走赶紧跑,214,2021/3/19 11:03,Negative
看样子要回到2500,131,2021/3/19 11:04,Negative
今天能否守住2600点呀,129,2021/3/19 11:04,Neutral
2700买的都套死了[大笑][大笑],135,2021/3/19 11:04,Negative
开始加仓，满仓了,143,2021/3/19 11:04,Positive
永无止境,114,2021/3/19 11:04,Neutral
完了，完了，比美国差不了多少了，,140,2021/3/19 11:04,Negative
5个点今天,124,2021/3/19 11:04,Neutral
今天下午会v型反转吗？还是和外围一样也开启股灾模式,142,2021/3/19 11:04,Negative
你将去何方,139,2021/3/19 11:04,Neutral
2400很快到,129,2021/3/19 11:05,Neutral
控制着国内原油期货中国股市自然会稳步止跌盘升,157,2021/3/19 11:05,Positive
下周考验2440前低,152,2021/3/19 11:05,Negative
恐慌也是传染病。。。,160,2021/3/19 11:06,Negative
不破不立，V,139,2021/3/19 11:07,Neutral
同花顺公司其实就是最大空头，反弹不报，只报下跌的,160,2021/3/19 11:08,Negative
抄底大军杀入了,184,2021/3/19 11:08,Positive
空仓就是赢家[滴汗],152,2021/3/19 11:08,Negative
距离底部越来越近咯，有钱的可以逢低吃货。但凡是现在,4443,2021/3/19 11:09,Negative
今天大盘翻红，那才叫牛逼！,157,2021/3/19 11:09,Positive
最后上车机会不多说,158,2021/3/19 11:09,Positive
今天大盘走势也许和昨天相反,126,2021/3/19 11:10,Neutral
今天能不能Ⅴ回来，可能不能全回来,163,2021/3/19 11:10,Neutral
大家别慌 相信中国必胜 大盘已经双底了 还怕啥,156,2021/3/19 11:11,Positive
新底出来了也就差不多了吧，应该可以进行慢慢往上走了,152,2021/3/19 11:12,Positive
有种跌到2000点，还差600加油,140,2021/3/19 11:13,Negative
连跌7天，人气全无,185,2021/3/19 11:14,Negative
什么时候千古跌停了，那才是抢反弹的机会,142,2021/3/19 11:14,Negative
各国股市比赛跳水,155,2021/3/19 11:14,Negative
这次可比08年股灾牛批多了，八连跌，08年也没碰到,163,2021/3/19 11:17,Negative
中信证券在做空,202,2021/3/19 11:17,Negative
ai,116,2021/3/19 11:17,Neutral
看来底部即将探明，是出手的时候了。,131,2021/3/19 11:18,Positive
短期跌的差不多了,151,2021/3/19 11:19,Negative
托着盘让外资跑，你以为你跌的少是优势吗，最后，谁不,270,2021/3/19 11:24,Negative
大家猜猜多少点有支撑,128,2021/3/19 11:25,Neutral
每天阴跌和熔断没有什么区别,136,2021/3/19 11:30,Negative
逃命吧,177,2021/3/19 13:01,Negative
有请大宵老师出来走两步。,140,2021/3/19 13:03,Neutral
今天又重演昨天的故事，麻烦了,152,2021/3/19 13:04,Negative
难受，亏惨了,193,2021/3/19 13:05,Negative
勇探新低   下午,121,2021/3/19 13:08,Negative
漂亮,151,2021/3/19 13:08,Neutral
大盘是真牛,136,2021/3/19 13:08,Positive
白天纳指期货打压亚太板块，晚上正股打压欧美板块，美,184,2021/3/19 13:09,Neutral
还有多少没有清仓割肉的？,234,2021/3/19 13:10,Negative
应该到1849,179,2021/3/19 13:12,Neutral
麻痹，跌跌不休,167,2021/3/19 13:14,Negative
2660点保卫战,174,2021/3/19 13:14,Neutral
难道要创出去年的新低？,146,2021/3/19 13:15,Negative
如果今天不反弹，就不要言底了，只有更低，割肉也要减,186,2021/3/19 13:15,Neutral
看来总操盘手你真是游刃有余呀。。。。继续看你表演,495,2021/3/19 13:17,Neutral
难得的一次双底形态。,170,2021/3/19 13:18,Positive
房价股价一目了然造福呀！！！！！！！！！,195,2021/3/19 13:19,Neutral
v,172,2021/3/19 13:20,Neutral
给点阳光就灿烂,189,2021/3/19 13:22,Neutral
大盘直接来个跌停吧！,169,2021/3/19 13:23,Negative
跌幅达20%，30%咋都不出公告呢。涨幅却要公告~提示为,205,2021/3/19 13:25,Neutral
事实证明，国外的疫情比国内的影响大,171,2021/3/19 13:25,Neutral
[加油]加油..。,204,2021/3/19 13:26,Positive
已经连续跌7天，没有只跌不涨的股市，明天肯定会反抽,175,2021/3/19 13:27,Negative
郭家队提前上班了。,167,2021/3/19 13:28,Neutral
任何一次反弹都是你外逃的机会,140,2021/3/19 13:30,Negative
老套路，反抽再下杀,171,2021/3/19 13:30,Negative
最后一次反弹了，速度进场,330,2021/3/19 13:30,Positive
啊，我的支付宝积分不会又猜错了吧,145,2021/3/19 13:32,Neutral
每天主力做T拉高出货[大笑][大笑][大笑],186,2021/3/19 13:32,Negative
内陆资金大量流出，还天天唱多，可笑啊，小散们可怜啊,192,2021/3/19 13:35,Negative
李大霄哪去了,225,2021/3/19 13:37,Neutral
不懂就问，现在美元升值，是不是抛美债，减美元储备的,227,2021/3/19 13:42,Neutral
上午砸下午拉没人跟还是往下,188,2021/3/19 13:43,Negative
今天盘中只不过是差跌的反抽，别当大盘企稳了，晚上还,231,2021/3/19 14:01,Negative
美国那边期指起来了，可以拉了,178,2021/3/19 14:02,Positive
别轻易丢掉手中的筹码，别让外资捡便宜了，到时候他们,169,2021/3/19 14:07,Neutral
最后的抄底机会，还不动手就跟不上了。,190,2021/3/19 14:07,Positive
能跑就跑了，又跟前天一样了,167,2021/3/19 14:12,Negative
来个中国红，也偶然的扬眉吐气一次。,175,2021/3/19 14:14,Positive
谁告诉我该不该离场,133,2021/3/19 14:14,Negative
今天这就对了，中国股市是中国经济的体现，中国股市不,224,2021/3/19 14:18,Neutral
今天全部要翻红了？,165,2021/3/19 14:19,Positive
今天是真的反弹吧，不会又是骗人不，一颗心伤痕累累,209,2021/3/19 14:20,Negative
开始反攻,178,2021/3/19 14:20,Positive
下一波将会是农业，吃喝永远不掉价,188,2021/3/19 14:21,Neutral
你不能一天砸两次，你得吸引新人进来，再砸。收盘爬上,218,2021/3/19 14:24,Negative
拉中字头啊，小盘股稳不住的还去拉个中兴通讯干嘛,167,2021/3/19 14:25,Neutral
我压了200积分买绿，心慌得受不了了,179,2021/3/19 14:26,Negative
拯救世界。,156,2021/3/19 14:26,Negative
今天支付宝买了200积分跌，继续保持跌势[加油][加油][,406,2021/3/19 14:27,Negative
金针探底信号出现。,224,2021/3/19 14:27,Negative
反弹稍好点，沪股通又开始加快流出。,151,2021/3/19 14:29,Negative
每天像看戏一样，跳上跳下,184,2021/3/19 14:33,Neutral
今天估计 不会 像昨天一样 砸盘了,211,2021/3/19 14:33,Negative
给老子下来,155,2021/3/19 14:37,Negative
以前是3000点夸不过去以后就是2700夸不过去了加油,183,2021/3/19 14:39,Neutral
李大霄千万别出来说什么底啊！否则又要破掉2646的,189,2021/3/19 14:39,Negative
打卡，下跌第七天[大笑][大笑][大笑][想一下][想一下],172,2021/3/19 14:39,Negative
两只老虎。一只没有眼睛，一只没有耳朵。,169,2021/3/19 14:41,Neutral
跌呀跌好开100万送你关门快点,184,2021/3/19 14:41,Negative
把握节奏 反弹吧,186,2021/3/19 14:42,Positive
2700守不住,201,2021/3/19 14:50,Negative
大底！大底！大底！,199,2021/3/19 14:51,Positive
小盘股在拉，大盘股也在拉，你细品,165,2021/3/19 14:57,Positive
今天已基本做好冲锋准备。。。你懂的。,276,2021/3/19 15:00,Positive
今日看涨。。。,176,2021/3/20 9:33,Positive
追进来了,174,2021/3/20 9:34,Negative
呵呵，今天券商被垫到屁股下面了,178,2021/3/20 9:35,Negative
快跑，任何反弹都是逃命,238,2021/3/20 9:38,Negative
一开盘我就出货了[微笑],189,2021/3/20 9:39,Negative
高开就是跑！！,169,2021/3/20 9:40,Negative
因为是周五，所以涨不上去,175,2021/3/20 9:41,Neutral
唉，高开低走成家常便饭了,193,2021/3/20 9:41,Negative
继续跌，一个点,163,2021/3/20 9:42,Negative
狗是改不了吃屎的。,201,2021/3/20 9:42,Negative
套路，继续套路！忽悠，接着忽悠！,201,2021/3/20 9:42,Negative
又是高开，不喜欢高开，所谓高开没有大金融主力难高走,256,2021/3/20 9:42,Neutral
又是周末了，高开，尾盘跳水〈外围不确定因素太大，风,298,2021/3/20 9:45,Negative
国外疫情起稳，大家抓紧入场，机不可失。,385,2021/3/20 9:46,Positive
快快快股指期货做空发大财,192,2021/3/20 9:48,Negative
$晶瑞股份(SZ300655)$买,413,2021/3/20 9:51,Positive
昨天长下影，今天勿进,236,2021/3/20 9:52,Negative
两市唯一与中飞股份经营范围完全一样的股票 600XXX 猜,209,2021/3/20 9:54,Neutral
拉银行了。,238,2021/3/20 9:56,Neutral
今天在冲高套一批在走,207,2021/3/20 9:56,Negative
《道听途说》最近几天各国财团会议，要一起联手打爆空,246,2021/3/20 9:57,Neutral
装，接着装...B…,244,2021/3/20 9:58,Neutral
上涨不放量，一天瞎白忙。,215,2021/3/20 10:00,Negative
反弹就跑，不要抱有幻想，这是炒股大忌[想一下][想一,234,2021/3/20 10:06,Negative
5G不起来还是不行呀,238,2021/3/20 10:06,Neutral
2800,217,2021/3/20 10:17,Neutral
反弹昙花一现，跳水就要来了,296,2021/3/20 10:21,Negative
为什么要看外资动向才决定走势，外资那几个毛钱很重要,221,2021/3/20 10:23,Neutral
300576.002953.002972方方面面哪个股票值得买？小散只,217,2021/3/20 10:25,Neutral
并不能判定大盘见底了。需要磨，除了空间，我们还需要,253,2021/3/20 10:27,Neutral
无量上涨，我们都懂得！[大笑][大笑],219,2021/3/20 10:30,Negative
这个份上还空拉指数！,186,2021/3/20 10:32,Positive
真正会反转的行情都是温火炖慢汤，像这种开盘就高开很,234,2021/3/20 10:33,Positive
钝刀子剐牛,172,2021/3/20 10:34,Negative
真想清仓不玩了，天天如此有点受不了了。,178,2021/3/20 10:35,Negative
"重要的事只说一遍,参考3.17-18号走势",195,2021/3/20 10:46,Neutral
[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][满仓][满仓][,221,2021/3/20 10:48,Positive
看看大资金在干嘛10个小时50多个亿，连续流出多少天了,366,2021/3/20 10:50,Negative
没量,205,2021/3/20 11:08,Negative
黑色星期一，黑色星期五[赞],185,2021/3/20 11:09,Negative
高开低走的臭样,157,2021/3/20 11:10,Negative
又开始跑了快,169,2021/3/20 11:16,Negative
大霄大霄，你好吗,164,2021/3/20 11:17,Neutral
再接再厉，难兄难弟双转债123037和128053下午一定暴涨,176,2021/3/20 11:17,Positive
天天收绿盘，好歹也撑一天红啊。,167,2021/3/20 11:20,Negative
补早盘缺口了,187,2021/3/20 11:21,Negative
万不可依据那1/4富时罗素而想当然。,155,2021/3/20 11:21,Neutral
昨天银行砸，今天证劵砸。都他妈商量好了吗……,213,2021/3/20 11:29,Negative
上午看似涨得欢，下午真的跌得惨。,234,2021/3/20 13:06,Negative
外资和主力机构流出不大跌已经不错了[鼓掌][鼓掌][鼓,208,2021/3/20 13:10,Negative
快跌到2400吧，大家重头再来,233,2021/3/20 13:12,Negative
高开低走，不变的手法，可惜今天还是,232,2021/3/20 13:13,Negative
接下来是这么走的么？,434,2021/3/20 13:13,Neutral
涨没力，跌没力，有问题,279,2021/3/20 13:14,Neutral
又要开始了砸了。什么事啊。,239,2021/3/20 13:14,Negative
割韭菜了,155,2021/3/20 13:17,Negative
8连阴了,147,2021/3/20 13:17,Negative
人家涨回去我们也涨不回去！,210,2021/3/20 13:19,Positive
这股市太好了，天天往下走,185,2021/3/20 13:19,Negative
完蛋了，券商银行开始砸盘了,208,2021/3/20 13:21,Negative
大v定型了,188,2021/3/20 13:23,Positive
百玩不厌啊,163,2021/3/20 13:23,Neutral
回补了缺口，开始V反？,323,2021/3/20 13:26,Negative
到底是高开套人，还是V形反转吸筹？,214,2021/3/20 13:31,Neutral
步入缩量阴跌的泥沼,247,2021/3/20 13:44,Negative
要不你很点砸，要不你很点拉，别跟娘们似的磨磨唧唧。,229,2021/3/20 13:49,Negative
感觉不错！在熬粥！多煎熬啊！哈哈哈哈！,217,2021/3/20 13:50,Negative
周末央行会降息吗？？？,158,2021/3/20 13:55,Neutral
下周大概率反弹，准备抄底了，电子ETF，今天刚上市，,346,2021/3/20 13:59,Positive
反弹诱多，快跑,246,2021/3/20 14:02,Negative
什么行业都能搞好，就是资本股票行业和现在发展严重不,182,2021/3/20 14:05,Neutral
以为能暴力反弹一下，，还是这个b.样,233,2021/3/20 14:07,Neutral
上涨的个股，80%涨幅都没超过大盘,231,2021/3/20 14:09,Neutral
成交量不够，观望情绪浓厚,221,2021/3/20 14:12,Neutral
能涨两个点以上吗？,205,2021/3/20 14:13,Neutral
这才像中国的大A,203,2021/3/20 14:18,Neutral
股票呀，确实觉得有投资价值，必须心态摆好，长线投资,254,2021/3/20 14:20,Neutral
中国威武，中国牛掰[赞][赞][赞],187,2021/3/20 14:23,Positive
然后尾盘杀？,196,2021/3/20 14:26,Negative
A股受外股市大跌影响微跌调整一个星期，今日暴涨1.2％,309,2021/3/20 14:26,Positive
二次探底,233,2021/3/20 14:27,Negative
上证5分钟级别反弹结束，可以继续向下了,247,2021/3/20 14:33,Negative
3.20 下周黄金抄底，不给与微指导，因为我也要边洗边,218,2021/3/20 14:37,Positive
